date,equity
2022-01-28,1033645.3300000001
2022-01-31,1035601.08
2022-02-01,1034499.28
2022-02-02,1034013.63
2022-02-03,1031451.53
2022-02-04,1029112.98
2022-02-07,1029408.03
2022-02-08,1030259.6799999999
2022-02-09,1034147.73
2022-02-10,1033629.13
2022-02-11,1033410.53
2022-02-14,1025793.63
2022-02-15,1027433.3799999999
2022-02-16,1024203.5299999999
2022-02-17,1021932.6499999999
2022-02-18,1019842.49
2022-02-21,1020480.6399999999
2022-02-22,1023226.69
2022-02-23,1025709.51
2022-02-24,1005375.54
2022-02-25,1015444.62
2022-02-28,1024940.06
2022-03-02,1029452.06
2022-03-03,1036371.92
2022-03-04,1037051.01
2022-03-07,1032080.6100000001
2022-03-08,1031244.6100000001
2022-03-09,1032330.31
2022-03-10,1036499.8600000001
2022-03-11,1039144.81
2022-03-14,1039976.41
2022-03-15,1039976.41
2022-03-16,1039976.41
2022-03-17,1039976.41
2022-03-21,1039976.41
2022-03-22,1039976.41
2022-03-23,1039976.41
2022-03-24,1039976.41
2022-03-25,1039976.41
2022-03-28,1039976.41
2022-03-29,1039976.41
2022-03-30,1039976.41
2022-03-31,1039976.41
2022-04-01,1039976.41
2022-04-04,1040443.1100000001
2022-04-05,1038181.41
2022-04-06,1038666.06
2022-04-07,1047641.06
2022-04-08,1054408.2100000002
2022-04-11,1054408.2100000002
2022-04-12,1054408.2100000002
2022-04-13,1054408.2100000002
2022-04-18,1054408.2100000002
2022-04-19,1054408.2100000002
2022-04-20,1054408.2100000002
2022-04-21,1054408.2100000002
2022-04-22,1053643.54
2022-04-25,1051123.36
2022-04-26,1050554.96
2022-04-27,1047383.9600000001
2022-04-28,1049252.9600000002
2022-04-29,1049252.9600000002
2022-05-02,1049252.9600000002
2022-05-04,1049252.9600000002
2022-05-05,1049252.9600000002
2022-05-06,1049252.9600000002
2022-05-09,1049252.9600000002
2022-05-10,1045573.5600000003
2022-05-11,1035876.7600000002
2022-05-12,1034859.3600000002
2022-05-13,1034859.3600000002
2022-05-16,1034859.3600000002
2022-05-17,1034859.3600000002
2022-05-18,1034859.3600000002
2022-05-19,1034859.3600000002
2022-05-20,1034859.3600000002
2022-05-23,1034859.3600000002
2022-05-24,1034859.3600000002
2022-05-25,1034859.3600000002
2022-05-26,1034859.3600000002
2022-05-27,1035733.8600000002
2022-05-30,1039629.3600000002
2022-05-31,1034223.3600000002
2022-06-01,1029055.8600000002
2022-06-02,1025319.3600000002
2022-06-03,1022298.3600000002
2022-06-06,1022298.3600000002
2022-06-07,1024228.7600000002
2022-06-08,1022730.1600000003
2022-06-09,1024304.9600000002
2022-06-10,1024990.7600000002
2022-06-13,1021523.6600000003
2022-06-14,1019834.5600000002
2022-06-15,1020848.1600000001
2022-06-16,1017164.6600000001
2022-06-17,1020072.9600000002
