symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,sector,pnl,ret_pct,holding_days
APOLLOHOSP,2021-08-26,2021-09-27,4700.4,4520.587146433302,17,stop,NIFTY HEALTHCARE,-3056.818510633856,-3.8254798222852826,32
OFSS,2021-08-26,2021-09-29,4238.0,3946.507949226019,28,stop,NIFTY MS IT TELCM,-8161.777421671473,-6.878056884709327,34
COFORGE,2021-08-26,2021-09-29,994.0,1004.0039041531818,85,stop,NIFTY MS IT TELCM,850.3318530204524,1.0064289892536937,34
TECHM,2021-08-26,2021-09-29,1360.6,1290.9083207962938,59,stop,NIFTY IT,-4111.809073018662,-5.122128414207417,34
CAMS,2021-09-27,2021-10-01,651.3,600.4949869921986,118,stop,NIFTY MS FIN SERV,-5994.991534920558,-7.800554737878295,4
MAXHEALTH,2021-08-26,2021-10-12,333.3,341.3710442733736,240,stop,NIFTY HEALTHCARE,1937.0506256096678,2.4215554375558446,47
SRF,2021-08-26,2021-10-20,1812.65,2191.8879245162216,66,stop,,25029.703018070617,20.921740243081754,55
PRESTIGE,2021-10-01,2021-10-20,480.95,429.56172956075403,187,stop,NIFTY REALTY,-9609.606572138993,-10.684742788074841,19
OIL,2021-10-01,2021-10-20,166.7,151.44805916158137,542,stop,NIFTY OIL AND GAS,-8266.551934422892,-9.149334636123951,19
ANGELONE,2021-10-01,2021-10-21,143.88689788053946,129.94544512467937,519,stop,NIFTY MS FIN SERV,-7235.613980291391,-9.689174595615258,20
GODREJPROP,2021-10-12,2021-10-21,2435.6,2209.6337198087786,33,stop,NIFTY REALTY,-7456.887246310305,-9.277643299031912,9
KEI,2021-10-20,2021-10-22,942.55,849.9928689532858,97,stop,NIFTY EV,-8978.041711531276,-9.819864309237092,2
KPITTECH,2021-08-26,2021-10-25,318.55,311.35,376,stop,NIFTY MS IT TELCM,-2707.1999999999957,-2.2602417202950864,60
IEX,2021-10-01,2021-10-29,206.8,224.95,436,stop,NIFTY MS FIN SERV,7913.3999999999905,8.776595744680836,28
INDHOTEL,2021-10-20,2021-10-29,212.75,189.47619913480355,584,stop,NIFTY IND TOURISM,-13591.899705274725,-10.939506869657556,9
JSWENERGY,2021-08-26,2021-11-02,237.95,334.54295102399124,504,stop,NIFTY COMMODITIES,48682.84731609159,40.59380164908226,68
UNITDSPR,2021-11-01,2021-11-18,973.6,901.6397563685513,87,stop,NIFTY FMCG,-6260.541195936041,-7.391150742753572,17
BANKBARODA,2021-11-01,2021-11-22,85.65,77.89478081704188,995,stop,NIFTY PSU BANK,-7716.443087043338,-9.054546623418712,21
UNIONBANK,2021-11-01,2021-11-22,40.450934535104366,37.69072994719213,2108,stop,NIFTY PSU BANK,-5818.51127131899,-6.823586697402151,21
TATAELXSI,2021-08-26,2021-11-23,4861.6,5815.920091617478,24,stop,NIFTY MS IT TELCM,22903.682198819457,19.6297534066455,89
