,equity
2021-08-26,999999.9999999999
2021-08-27,1021693.4599999998
2021-08-30,1029188.7499999998
2021-08-31,1047034.2099999998
2021-09-01,1035393.8899999999
2021-09-02,1043551.8199999998
2021-09-03,1049830.7999999998
2021-09-06,1054080.16
2021-09-07,1044823.8199999998
2021-09-08,1045290.4899999999
2021-09-09,1057211.6199999999
2021-09-13,1077010.38
2021-09-14,1086387.14
2021-09-15,1103961.1899999997
2021-09-16,1105273.3599999999
2021-09-17,1107226.3399999999
2021-09-20,1099839.949977417
2021-09-21,1104878.749977417
2021-09-22,1121300.899977417
2021-09-23,1144818.5499774169
2021-09-24,1148028.0499774169
2021-09-27,1120315.231466783
2021-09-28,1119254.681466783
2021-09-29,1114304.7768251135
2021-09-30,1117927.5768251135
2021-10-01,1113443.635290193
2021-10-04,1122001.835290193
2021-10-05,1119002.635290193
2021-10-06,1113053.985290193
2021-10-07,1144347.235290193
2021-10-08,1156888.535290193
2021-10-11,1171492.185290193
2021-10-12,1176993.813312654
2021-10-13,1191979.063312654
2021-10-14,1206533.063312654
2021-10-18,1198654.563312654
2021-10-19,1181738.013312654
2021-10-20,1144576.39768341
2021-10-21,1106079.9132209423
2021-10-22,1109836.4632209423
2021-10-25,1092472.7132209423
2021-10-26,1107749.663220942
2021-10-27,1109972.8132209422
2021-10-28,1090654.263220942
2021-10-29,1081939.3132209422
2021-11-01,1108221.213220942
2021-11-02,1113953.413220942
2021-11-03,1127737.513220942
2021-11-04,1137945.3132209422
2021-11-08,1140673.013220942
2021-11-09,1150140.713220942
2021-11-10,1139200.8632209422
2021-11-11,1140452.263220942
2021-11-12,1147907.3132209422
2021-11-15,1151164.963220942
2021-11-16,1149495.513220942
2021-11-17,1139881.913220942
2021-11-18,1112837.79316123
2021-11-22,1067596.2838523013
2021-11-23,1083949.9860511208
2021-11-24,1073971.2260511208
2021-11-25,1078061.656051121
2021-11-26,1035845.5881927276
2021-11-29,1019955.233206814
2021-11-30,1016679.483206814
2021-12-01,1014901.1332068141
2021-12-02,1055972.633206814
2021-12-03,1052950.733206814
2021-12-06,1036248.6332068141
2021-12-07,1045302.783206814
2021-12-08,1078083.333206814
2021-12-09,1074130.783206814
2021-12-10,1082727.883206814
2021-12-13,1090594.483206814
2021-12-14,1117316.733206814
2021-12-15,1096536.733206814
2021-12-16,1092913.633206814
2021-12-17,1069292.683206814
2021-12-20,1024429.2088641824
2021-12-21,1033491.1588641824
2021-12-22,1063336.1088641824
2021-12-23,1072516.4088641824
2021-12-24,1084502.4588641822
2021-12-27,1106407.3588641824
2021-12-28,1120331.4588641822
2021-12-29,1123019.4588641822
2021-12-30,1133157.8088641823
2021-12-31,1141835.3088641823
2022-01-03,1136917.0088641823
2022-01-04,1128850.9088641822
2022-01-05,1116675.2588641823
2022-01-06,1117292.8588641824
2022-01-07,1129639.942353888
2022-01-10,1135504.542353888
2022-01-11,1132958.3423538879
2022-01-12,1125740.792353888
2022-01-13,1127816.992353888
2022-01-14,1122150.992353888
2022-01-17,1133385.241934523
2022-01-18,1115903.8062008366
2022-01-19,1109681.889531313
2022-01-20,1105035.639531313
2022-01-21,1088161.7395313128
2022-01-24,1065213.639531313
2022-01-25,1073577.0639018074
2022-01-27,1075025.5639018074
2022-01-28,1072648.8639018075
2022-01-31,1073061.0639018074
2022-02-01,1069920.6639018073
2022-02-02,1073049.7639018074
2022-02-03,1073553.2139018076
