symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,pnl,ret_pct,holding_days
SHRIRAMFIN,2026-02-12,2026-03-04,1082.8,1025.8514237135244,90,stop,-5125.371865782804,-5.259380890882492,20
BANKBARODA,2026-02-20,2026-03-04,299.35,288.0541005648554,323,stop,-3648.5755175517165,-3.77347567567885,12
PNB,2026-02-20,2026-03-04,125.93,120.84832139609458,768,stop,-3902.7291677993708,-4.035320101568674,12
MOTHERSON,2026-02-10,2026-03-09,129.43,118.97960070366126,753,stop,-7869.150670143074,-8.074170823100324,27
EICHERMOT,2026-02-12,2026-03-09,7943.0,7349.674515941656,12,stop,-7119.905808700129,-7.469790810252352,25
MCX,2026-03-09,2026-03-12,2577.1,2470.9875826758516,36,stop,-3820.047023669338,-4.117512604250839,3
BSE,2026-03-18,2026-03-20,2995.6,2845.3404105653567,31,stop,-4658.047272473939,-5.016009795521537,2
ADANIPOWER,2026-03-17,2026-03-23,155.6,145.2989617679048,598,stop,-6160.020862792918,-6.620204519341377,6
ADANIPOWER,2026-04-01,2026-04-08,157.11,170.17564286530376,587,target,7669.532361933298,8.316238855135726,7
ABB,2026-04-09,2026-04-22,6614.0,7319.994832552515,14,target,9883.927655735206,10.674249055828767,13
AUROPHARMA,2026-03-10,2026-04-23,1285.9,1426.3722771299244,72,target,10114.003953354553,10.924043637135416,44
MCX,2026-04-10,2026-04-29,2669.4,2936.440519721887,35,target,9346.418190266046,10.00376562980021,19
BSE,2026-04-09,2026-05-07,3257.4,3877.083000224244,28,target,17351.124006278835,19.02385338688046,28
TITAN,2026-04-10,2026-05-08,4505.0,4232.212646228876,20,stop,-5455.747075422478,-6.055213180269126,28
LUPIN,2026-05-07,2026-05-08,2460.1,2351.546236913546,40,stop,-4342.150523458149,-4.412575224033732,1
COALINDIA,2026-04-29,2026-05-11,479.9,453.2106781541591,207,stop,-5524.689622089062,-5.561434016636979,12
NMDC,2026-04-09,2026-05-14,84.44,93.23903044893811,1110,target,9766.923798321304,10.420452923896395,35
NMDC,2026-05-14,2026-05-18,93.21,89.16681185550401,1060,stop,-4285.779433165745,-4.337719283870811,4
CUMMINSIND,2026-04-10,2026-05-27,5138.7,5919.193676649881,18,target,14048.886179697864,15.188543340725879,47
ONGC,2026-03-30,2026-05-29,284.65,271.7138400323348,322,stop,-4165.443509588182,-4.544584566191867,60
SIEMENS,2026-05-27,2026-06-01,3878.7,3701.3086782140467,25,stop,-4434.783044648828,-4.573473632556091,5
SONACOMS,2026-05-27,2026-06-02,618.7,591.4932081579698,160,stop,-4353.086694724843,-4.3974126138726755,6
NATIONALUM,2026-04-06,2026-06-08,407.85,384.18633144812736,226,stop,-5347.989092723221,-5.802051870019042,63
NMDC,2026-06-02,2026-06-08,95.31,90.55460399932298,1023,stop,-4864.770108692595,-4.989398804613387,6
ABB,2026-06-03,2026-06-08,7196.0,6924.441961330506,13,stop,-3530.2545027034184,-3.7737359459351527,5
COALINDIA,2026-06-04,2026-06-08,481.65,465.95700552749247,202,stop,-3169.9848834465165,-3.2581738757411993,4
GVT&D,2026-05-21,2026-06-19,4794.6,5408.141089421129,20,target,12270.821788422581,12.796502094463126,29
JINDALSTEL,2026-01-29,2026-06-24,1159.6,1073.1648129562088,84,stop,-7260.55571167845,-7.4538795311996475,146
ABB,2026-06-19,2026-06-24,7248.0,7016.922054376865,13,stop,-3004.013293100753,-3.188161501422937,5
MAHABANK,2026-06-10,2026-06-29,84.18,91.54464738321585,1125,target,8285.228306117819,8.748690167754614,19
SUZLON,2026-06-17,2026-07-06,59.27,55.63602019718155,1622,stop,-5894.315240171529,-6.131229631885359,19
PNBHOUSING,2026-07-03,2026-07-13,1064.4,1126.3010041621142,91,target,5632.991378752381,5.8155772418371,10
RBLBANK,2026-07-10,2026-07-16,380.65,366.68591631162394,256,stop,-3574.805424224265,-3.6684838272365794,6
NAM-INDIA,2026-06-16,2026-07-24,1142.4,1093.8657062985885,83,stop,-4028.3463772171604,-4.2484500789050745,38
MOTILALOFS,2026-06-16,2026-07-24,944.25,876.6409484862814,100,stop,-6760.905151371855,-7.160079588426638,38
BHEL,2026-07-16,2026-07-24,435.4,403.46991958624676,221,stop,-7056.547771439461,-7.333504918179424,8
BIOCON,2026-07-16,2026-07-30,440.7,421.6919654240858,219,stop,-4162.759572125203,-4.31314603492493,14
LUPIN,2026-06-30,2026-08-10,2419.0,2339.2992537456757,39,stop,-3108.329103918646,-3.294780746354864,41
ZYDUSLIFE,2026-08-12,2026-08-14,1205.0,1138.5475601479793,78,stop,-5183.290308457614,-5.514725298922873,2
