symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,pnl,ret_pct,holding_days
MOTHERSON,2021-02-12,2021-03-24,78.47,80.348904,1316,stop,2472.6376640000076,2.3944233465018616,40
ABCAPITAL,2021-02-22,2021-04-12,106.15,113.57789,1008,stop,7487.313119999991,6.997541215261416,49
CHOLAFIN,2021-04-28,2021-05-10,583.8,528.8812399999996,192,stop,-10544.40192000007,-9.40711887632757,12
BHEL,2021-05-12,2021-06-14,71.4,67.48067999999996,1595,stop,-6251.315400000067,-5.4892436974790515,33
ADANIENSOL,2021-01-21,2021-06-30,471.65,1069.0,212,stop,126638.20000000001,126.65111841407825,160
PGEL,2021-05-31,2021-07-16,40.9,39.77958,2922,stop,-3273.8672399999878,-2.7394132029339713,46
MOTHERSON,2021-05-10,2021-07-26,93.33,91.58515799999999,1213,stop,-2116.4933460000066,-1.869540340726461,77
NATIONALUM,2021-06-29,2021-08-18,75.54,76.809994,1494,stop,1897.3710359999955,1.6812205454064033,50
LAURUSLABS,2021-08-10,2021-08-23,706.85,633.8478200000001,166,stop,-12118.361879999993,-10.327817783122295,13
VEDL,2021-07-30,2021-09-20,135.15,127.23723000000003,897,stop,-7097.7546899999825,-5.854805771365134,52
INOXWIND,2021-04-23,2021-10-01,21.59,24.050880000000006,5260,stop,12944.228800000035,11.398239925891641,161
OFSS,2021-10-19,2021-10-21,4431.0,4074.8531,26,stop,-9259.819400000004,-8.03761904761905,2
DLF,2021-09-27,2021-10-29,420.0,391.0447,267,stop,-7731.065100000006,-6.894119047619052,32
NATIONALUM,2021-09-06,2021-11-18,97.13,92.65743000000002,1196,stop,-5349.193719999971,-4.604725625450401,73
WIPRO,2021-07-14,2021-11-23,268.45,304.94245000000006,428,stop,15618.768600000032,13.593760476811356,132
COFORGE,2021-11-17,2021-12-07,1168.0,1007.7917,95,stop,-15219.7885,-13.716464041095888,20
IEX,2021-12-10,2021-12-20,295.25,244.36553000000004,370,stop,-18827.25389999999,-17.234367485182034,10
WIPRO,2021-12-24,2022-01-19,333.8,298.37986,325,stop,-11511.545500000002,-10.611186339125222,26
TECHM,2021-10-22,2022-01-24,1425.7,1457.4887199999998,79,stop,2511.308879999983,2.229692081082968,94
SIEMENS,2021-12-10,2022-01-24,1862.85,1743.8207699999996,58,stop,-6903.695340000018,-6.389630405024582,45
RADICO,2021-12-23,2022-01-24,1179.65,1048.2454899999998,91,stop,-11957.810410000027,-11.139279447293715,32
GMRAIRPORT,2021-12-09,2022-01-25,43.85,39.51089999999999,2497,stop,-10834.732700000022,-9.895324971493746,47
TITAN,2022-01-07,2022-01-27,2572.7,2267.47097,42,stop,-12819.61926,-11.864151669452328,20
TIINDIA,2022-01-07,2022-02-10,1777.25,1713.1030100000003,62,stop,-3977.1133799999834,-3.6093397102264557,34
UNIONBANK,2022-02-02,2022-02-15,43.41,36.25502,2476,stop,-17715.730479999987,-16.482331260078308,13
AMBER,2022-02-03,2022-02-18,3888.05,3316.84776951385,27,stop,-15422.460223126058,-14.691226462780838,15
SRF,2021-12-16,2022-02-22,2216.4,2300.1,48,stop,4017.5999999999913,3.776394152680007,68
ADANIGREEN,2022-01-10,2022-02-24,1438.9,1823.301319424387,77,stop,29598.90159567779,26.714943319507036,45
TATAELXSI,2022-01-19,2022-02-24,6977.25,6032.8659,16,stop,-15110.145600000003,-13.535190798667095,36
INDIGO,2022-02-11,2022-02-24,2264.95,1863.3271300000001,46,stop,-18474.652019999987,-17.73208547650057,13
CHOLAFIN,2022-01-25,2022-03-07,643.6,620.02635,166,stop,-3913.225900000007,-3.6627796768179066,41
BANKBARODA,2022-01-31,2022-03-07,93.6,83.52766000000003,1140,stop,-11482.467599999964,-10.761047008546976,35
ONGC,2022-03-07,2022-04-27,168.9,148.68699999999995,575,stop,-11622.47500000003,-11.967436352871552,51
OIL,2022-01-27,2022-05-02,153.25,151.26611999999992,689,stop,-1366.893320000058,-1.2945383360522533,95
TITAN,2022-03-15,2022-05-02,2556.95,2435.0,36,stop,-4390.199999999993,-4.76935411329904,48
JINDALSTEL,2022-03-03,2022-05-06,445.1,498.44915000000003,223,stop,11896.860450000002,11.985879577623004,64
COALINDIA,2022-03-03,2022-05-10,175.9,167.96806545372772,564,stop,-4473.611084097571,-4.509343118972309,68
GAIL,2022-03-03,2022-05-10,93.91,88.10882199999996,1057,stop,-6131.845146000038,-6.17738047066344,68
ADANIENSOL,2022-03-02,2022-05-11,2241.05,2281.99836,44,stop,1801.727839999994,1.8271952879230557,70
MAXHEALTH,2022-04-27,2022-05-26,411.0,351.1538100000001,244,stop,-14602.470359999981,-14.561116788321149,29
POWERGRID,2022-03-03,2022-06-16,159.85,161.74831,621,stop,1178.8505100000057,1.1875570847669659,105
KEI,2022-06-01,2022-06-30,1297.25,1122.0571499999999,73,stop,-12789.07805000001,-13.504941221815391,29
BRITANNIA,2022-05-25,2022-08-29,3516.5,3596.4704699999998,26,stop,2079.2322199999935,2.2741495805488343,96
BAJAJ-AUTO,2022-05-27,2022-09-05,3738.5,3849.2505,25,stop,2768.7625000000025,2.9624314564665077,101
CGPOWER,2022-06-24,2022-09-06,186.2,216.46246,503,stop,15222.017380000003,16.252663802363053,74
NESTLEIND,2022-07-04,2022-09-06,899.7,951.15102,103,stop,5299.455059999997,5.71868622874292,64
SIEMENS,2022-07-04,2022-09-26,1920.9,2146.0710999999997,48,stop,10808.21279999998,11.722166692696101,84
CUMMINSIND,2022-07-04,2022-09-26,1052.15,1164.8274999999994,88,stop,9915.61999999994,10.709261987359152,84
ASIANPAINT,2022-09-28,2022-09-30,3570.65,3323.7435900000005,29,stop,-7160.285889999988,-6.914886925349717,2
PHOENIXLTD,2022-10-07,2022-10-17,725.8,669.1045229034339,147,stop,-8334.235133195207,-7.811446279493806,10
EICHERMOT,2022-05-18,2022-11-18,2696.0,3394.1113100000007,35,stop,24433.895850000023,25.894336424332366,184
BEL,2022-03-09,2022-11-30,74.15,104.25805999999996,1287,stop,38749.07321999994,40.60426163182731,266
COALINDIA,2022-10-18,2022-12-16,225.0,208.87569000000005,478,stop,-7707.420179999976,-7.166359999999983,59
CGPOWER,2022-09-19,2022-12-21,240.05,263.35920999999985,452,stop,10535.762919999926,9.710147885857046,93
FEDERALBNK,2022-07-01,2022-12-22,93.65,129.83067999999997,992,stop,35891.23455999997,38.63393486385473,174
PIIND,2022-11-09,2023-01-04,3623.7,3378.1245,30,stop,-7367.264999999998,-6.776926897922008,56
VBL,2022-11-11,2023-01-11,221.3,245.6348999999999,486,stop,11826.761399999947,10.99633981021233,61
TIINDIA,2022-12-02,2023-01-11,2933.3,2597.6915499999996,37,stop,-12417.512650000022,-11.441327174172455,40
DABUR,2022-12-06,2023-01-12,592.6,542.509798206731,187,stop,-9366.8677353413,-8.45261589491546,37
ABCAPITAL,2022-11-09,2023-01-25,130.6,143.08764000000002,835,stop,10427.179400000023,9.561745788667707,77
HDFCBANK,2023-01-20,2023-01-30,830.5,791.8662199999999,126,stop,-4867.8562800000145,-4.651869957856725,10
BAJAJ-AUTO,2023-01-30,2023-02-27,3746.0,3610.0747,27,stop,-3669.9830999999967,-3.6285451147891057,28
BRITANNIA,2023-02-06,2023-03-06,4625.65,4292.4245,22,stop,-7330.96099999999,-7.203863240841823,28
TCS,2023-01-25,2023-03-10,3429.75,3294.498650000001,30,stop,-4057.540499999973,-3.9434754719731457,44
COFORGE,2023-01-27,2023-03-10,859.0,841.3575617300073,121,stop,-2134.735030669114,-2.053834490103923,42
KEI,2023-02-03,2023-03-13,1677.9,1578.0293899999997,62,stop,-6191.977820000025,-5.952119315811455,38
KPITTECH,2023-02-06,2023-03-14,776.3,771.8709500000001,135,stop,-597.9217499999794,-0.5705332989823342,36
BDL,2023-02-23,2023-03-28,485.0,440.1499140345885,216,stop,-9687.618568528884,-9.247440405239482,33
GODREJCP,2023-03-20,2023-04-28,960.0,933.0,104,stop,-2808.0,-2.8124999999999956,39
PETRONET,2023-03-14,2023-05-04,211.2,209.07308000000006,476,stop,-1012.4139199999654,-1.0070643939393609,51
ALKEM,2023-02-10,2023-05-22,3292.7,3225.6,32,stop,-2147.199999999997,-2.0378412852674055,101
VBL,2023-03-03,2023-06-26,271.7,303.50381000000004,383,stop,12180.859230000022,11.705487670224525,115
PIIND,2023-04-28,2023-07-11,3384.5,3602.0408100000004,32,stop,6961.305920000013,6.427561235042112,74
RVNL,2023-04-10,2023-07-13,74.3,118.97293780164355,1397,stop,62408.094108896046,60.125084524419314,94
ABB,2023-05-04,2023-07-20,3645.35,4221.050209999999,31,stop,17846.706509999985,15.792727995940027,77
CHOLAFIN,2023-04-12,2023-08-02,820.25,1099.0,126,stop,35122.5,33.98354160316976,112
CUMMINSIND,2023-05-25,2023-08-04,1650.15,1850.0,70,stop,13989.499999999993,12.111020210283918,71
