symbol,entry_date,exit_date,entry_price,exit_price,qty,reason,pnl,ret_pct,holding_days
CROMPTON,2024-06-27,2024-06-28,417.55,405.3,369,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4520.25,-2.933780385582563,1
PRESTIGE,2024-06-27,2024-07-01,1855.1,1840.4,83,dropped out of top 20 rank (now #36 of 117),-1220.099999999985,-0.7924101126623784,4
LODHA,2024-07-02,2024-07-04,1493.05,1509.65,104,dropped out of top 20 rank (now #22 of 117),1726.4000000000142,1.1118180904859276,2
TIINDIA,2024-07-11,2024-07-12,4248.7,4153.7,38,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3610.0,-2.2359780638783633,1
BDL,2024-07-15,2024-07-18,1628.75,1546.45,100,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-8229.999999999996,-5.052954719877201,3
PGEL,2024-06-04,2024-07-19,246.65,350.3,584,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,60531.600000000006,42.02310966957228,45
MOTHERSON,2024-07-12,2024-07-19,131.21,128.13,1249,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3846.9200000000155,-2.3473820592942674,7
KAYNES,2024-07-15,2024-07-19,4047.5,3901.85,40,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-5826.000000000004,-3.5985176034589283,4
NBCC,2024-07-18,2024-07-19,119.05,114.57,1352,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-6056.9600000000055,-3.7631247375052523,1
RECLTD,2024-07-19,2024-07-24,598.4,604.55,265,dropped out of top 20 rank (now #22 of 82),1629.749999999994,1.0277406417112278,5
COCHINSHIP,2024-07-18,2024-07-25,2622.45,2461.75,61,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-9802.69999999999,-6.12785753779862,7
MAZDOCK,2024-07-19,2024-07-25,2565.35,2428.25,61,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-8363.099999999995,-5.34429999805095,6
NBCC,2024-07-23,2024-07-25,118.17,116.9,1345,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1708.1499999999946,-1.074722856901067,2
SONACOMS,2024-07-19,2024-07-29,693.5,685.05,229,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1935.0500000000104,-1.2184571016582657,10
KPITTECH,2024-07-25,2024-07-29,1773.95,1799.5,88,dropped out of top 20 rank (now #27 of 102),2248.399999999996,1.440288621438035,4
ZYDUSLIFE,2024-07-23,2024-07-30,1148.85,1219.4,138,dropped out of top 20 rank (now #25 of 105),9735.900000000025,6.140923532227904,7
PERSISTENT,2024-07-19,2024-08-02,4583.45,4636.35,34,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,1798.6000000000186,1.1541524397560954,14
MOTHERSON,2024-07-30,2024-08-02,129.41,128.83,1231,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-713.9799999999805,-0.44818792983539746,3
COCHINSHIP,2024-08-01,2024-08-02,2580.3,2537.9,61,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2586.4000000000055,-1.643219780645666,1
RVNL,2024-06-05,2024-08-05,353.3,550.8,414,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,81764.99999999997,55.901500141522774,61
MAZDOCK,2024-08-01,2024-08-05,2553.8,2399.75,62,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-9551.100000000011,-6.032187328686667,4
CROMPTON,2024-08-02,2024-08-05,437.55,428.5,359,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3248.950000000004,-2.068335047423153,3
NAUKRI,2024-08-05,2024-08-06,1395.0,1361.0,110,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3740.0,-2.437275985663079,1
360ONE,2024-08-05,2024-08-06,1016.3,994.2,152,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3359.199999999986,-2.174554757453495,1
KALYANKJIL,2024-08-05,2024-08-08,544.6,536.55,283,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2278.150000000019,-1.4781491002570868,3
PETRONET,2024-08-05,2024-08-13,339.65,351.6,455,dropped out of top 20 rank (now #21 of 57),5437.250000000021,3.518327690269407,8
PIIND,2024-08-19,2024-08-20,4323.6,4327.25,38,dropped out of top 20 rank (now #21 of 85),138.69999999998618,0.08442039041538507,1
KALYANKJIL,2024-08-19,2024-08-20,549.55,541.9,300,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2294.999999999993,-1.3920480393048829,1
OIL,2024-08-06,2024-08-21,571.3,671.3,270,dropped out of top 20 rank (now #23 of 95),27000.0,17.503938386136888,15
KAYNES,2024-08-05,2024-08-28,4252.4,4881.6,36,dropped out of top 20 rank (now #23 of 114),22651.200000000026,14.796350296303284,23
ETERNAL,2024-08-27,2024-08-29,256.05,252.34,636,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2359.560000000005,-1.4489357547354031,2
DIXON,2024-09-02,2024-09-05,12614.45,12412.2,12,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2427.0,-1.603320002061126,3
KFINTECH,2024-09-03,2024-09-06,1013.4,989.6,162,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3855.5999999999926,-2.348529701993285,3
CDSL,2024-09-02,2024-09-09,1416.4,1372.6,114,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4993.200000000021,-3.092346794690781,7
NAM-INDIA,2024-09-06,2024-09-09,687.2,672.35,241,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3578.8500000000054,-2.160942956926659,3
KFINTECH,2024-09-10,2024-09-11,993.8,986.0,167,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-1302.5999999999924,-0.7848661702555826,1
NYKAA,2024-08-30,2024-09-12,207.7,207.69,785,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-7.8499999999928605,-0.00481463649494307,13
LUPIN,2024-09-18,2024-09-19,2224.95,2171.9,75,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3978.7499999999795,-2.384323243218933,1
PNBHOUSING,2024-09-19,2024-09-24,1015.3,995.7,163,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-3194.799999999985,-1.9304639022948766,5
KFINTECH,2024-09-19,2024-09-26,1010.1,1037.75,164,dropped out of top 20 rank (now #22 of 99),4534.599999999997,2.7373527373527384,7
GODFRYPHLP,2024-09-25,2024-09-27,2371.0,2333.0,71,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2698.0,-1.6026992830029507,2
CDSL,2024-09-26,2024-09-27,1468.8,1463.05,114,dropped out of top 20 rank (now #26 of 107),-655.5,-0.39147603485838456,1
ETERNAL,2024-09-27,2024-09-30,278.15,273.3,605,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2934.2499999999795,-1.7436634909221538,3
MOTILALOFS,2024-09-09,2024-10-01,727.3,742.8,227,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,3518.5,2.131170081121958,22
SONACOMS,2024-10-01,2024-10-03,731.05,706.6,229,closed below 200 EMA,-5599.049999999985,-3.344504479857735,2
PGEL,2024-08-05,2024-10-04,410.45,609.85,376,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,74974.40000000001,48.580825922767715,60
VOLTAS,2024-09-26,2024-10-04,1857.55,1809.6,90,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-4315.500000000004,-2.5813571640063593,8
TRENT,2024-10-03,2024-10-04,4991.9,4902.2,33,failed a technical gate (trend/near-high/RSI) -- not in the top 20 at all,-2960.099999999994,-1.7969109958132168,1
